model_type,trial_id,val_loss,val_accuracy,accuracy,composite_score,num_LSTM_layers,units_first,activation,kernel_initializer,forget_bias,dropout,recurrent_dropout,num_dense_layers,units,bias_initializer,dropout_rate,learning_rate,focal_gamma,focal_alpha
buy_trials_LSTM,104,38.60398483276367,0.9950390458106995,0.9950000047683716,1.4564350609779357,3,32,gelu,glorot_normal,True,0.45,0.45,1,32,zeros,0.1,0.01,1.0,0.9
buy_trials_LSTM,105,25.469703674316406,0.9950390458106995,0.9950390458106995,1.4510162937641145,1,32,gelu,glorot_normal,False,0.45,0.45,1,32,zeros,0.5,0.01,1.0,0.1
buy_trials_LSTM,106,21.664915084838867,0.9950390458106995,0.9950390458106995,1.4733741307258605,1,32,gelu,glorot_normal,False,0.2,0.2,1,32,zeros,0.5,0.01,3.0,0.1
buy_trials_LSTM,107,35.6215705871582,0.9950390458106995,0.994921863079071,1.4594174752235411,3,32,gelu,he_normal,True,0.2,0.45,1,32,zeros,0.5,0.01,1.0,0.1
buy_trials_LSTM,108,60.590274810791016,0.9950390458106995,0.9950000047683716,1.4344487709999085,1,128,relu,glorot_normal,False,0.2,0.45,1,32,glorot_normal,0.1,0.01,1.0,0.9
buy_trials_LSTM,109,15.620677947998047,0.9950390458106995,0.9949804544448853,1.4794183678627013,1,32,relu,glorot_normal,True,0.2,0.45,1,32,zeros,0.1,0.01,1.0,0.9
buy_trials_LSTM,110,124.1423568725586,0.9950390458106995,0.9949023723602295,1.3322001912593842,1,32,gelu,he_normal,False,0.2,0.2,1,128,he_normal,0.5,0.0006421433165371351,1.0,0.1
buy_trials_LSTM,111,33.932640075683594,0.9950390458106995,0.9949414134025574,1.4611064057350158,3,32,gelu,glorot_normal,False,0.45,0.2,2,32,he_normal,0.5,0.01,1.0,0.30000000000000004
buy_trials_LSTM,112,75.12733459472656,0.9950390458106995,0.9950976371765137,1.4172034251689911,1,32,relu,he_normal,False,0.45,0.45,1,32,he_normal,0.30000000000000004,0.0007281182063360119,3.0,0.9
buy_trials_LSTM,113,21.888158798217773,0.9950390458106995,0.9948828220367432,1.4731508870124816,1,32,relu,glorot_normal,False,0.2,0.2,1,32,he_normal,0.5,0.0049514921025182726,3.0,0.9
buy_trials_LSTM,114,32.247093200683594,0.9950390458106995,0.9950195550918579,1.462791952610016,3,32,gelu,he_normal,False,0.2,0.2,1,32,he_normal,0.5,0.01,3.0,0.1
