model_type,trial_id,val_loss,val_accuracy,accuracy,composite_score,num_GRU_layers,units_first,activation,kernel_initializer,dropout,recurrent_dropout,num_dense_layers,units,bias_initializer,dropout_rate,learning_rate,focal_gamma,focal_alpha
buy_trials_GRU,047,23.34991455078125,0.9950390458106995,0.9949414134025574,1.4716891312599183,1,32,relu,glorot_normal,0.4,0.1,1,128,he_normal,0.4,0.009895612373186126,1.0,0.9
buy_trials_GRU,048,54.350276947021484,0.9950390458106995,0.9948046803474426,1.440688768863678,3,32,relu,glorot_normal,0.1,0.4,2,96,zeros,0.1,0.0021467336396612407,3.0,0.1
buy_trials_GRU,049,89.45374298095703,0.9950390458106995,0.9950195550918579,1.4055853028297425,1,128,relu,he_normal,0.1,0.15000000000000002,2,128,he_normal,0.5,0.01,2.5,0.1
buy_trials_GRU,050,20.913415908813477,0.9950390458106995,0.9949414134025574,1.474125629901886,1,32,relu,he_normal,0.4,0.4,1,32,he_normal,0.4,0.0032160217428576503,3.0,0.1
buy_trials_GRU,051,29.897716522216797,0.9950390458106995,0.9950781464576721,1.4651413292884827,1,32,relu,glorot_normal,0.1,0.2,2,32,he_normal,0.5,0.007204424449670453,2.0,0.1
buy_trials_GRU,052,47.91069030761719,0.9950390458106995,0.9950000047683716,1.4471283555030823,1,64,relu,he_normal,0.4,0.1,2,128,zeros,0.5,0.01,3.0,0.9
buy_trials_GRU,053,100.72705078125,0.004960937425494194,0.4463476538658142,0.4043319958895445,1,32,relu,glorot_normal,0.4,0.35,2,128,zeros,0.5,0.0001,3.0,0.1
buy_trials_GRU,054,98.88082122802734,0.9950390458106995,0.994921863079071,1.396158224582672,1,128,relu,he_normal,0.4,0.15000000000000002,1,128,zeros,0.2,0.0055096122024809934,2.5,0.1
buy_trials_GRU,055,24.810354232788086,0.9950390458106995,0.9952148199081421,1.4702286915779115,1,32,relu,he_normal,0.35,0.1,1,128,he_normal,0.4,0.0019926177093329473,1.0,0.1
buy_trials_GRU,056,263.65045166015625,0.9950390458106995,0.9240624904632568,1.1881923332214355,1,128,relu,glorot_normal,0.4,0.1,1,128,he_normal,0.1,0.0001,1.0,0.9
