confluence_score_loss,confluence_score_mae,confluence_score_mse,directional_bias_loss,directional_bias_mae,directional_bias_mse,loss,val_confluence_score_loss,val_confluence_score_mae,val_confluence_score_mse,val_directional_bias_loss,val_directional_bias_mae,val_directional_bias_mse,val_loss,learning_rate
0.0687149241566658,0.23609931766986847,0.0687149241566658,0.0004442177014425397,0.01738155633211136,0.0004442177014425397,0.06907030194997787,0.22935542464256287,0.4789106845855713,0.22935542464256287,0.000519702211022377,0.021624010056257248,0.000519702211022377,0.2297711819410324,0.0010000000474974513
0.06863225251436234,0.23594045639038086,0.06863225251436234,0.00044421578058972955,0.01738693006336689,0.00044421578058972955,0.06898762285709381,0.22912736237049103,0.47867250442504883,0.22912736237049103,0.0005205024499446154,0.02164250798523426,0.0005205024499446154,0.2295437604188919,0.0010000000474974513
0.06854972243309021,0.23578166961669922,0.06854972243309021,0.0004442145291250199,0.017393095418810844,0.0004442145291250199,0.06890509277582169,0.22889962792396545,0.47843456268310547,0.22889962792396545,0.0005212867981754243,0.021660620346665382,0.0005212867981754243,0.22931666672229767,0.0010000000474974513
0.0684674009680748,0.2356230467557907,0.0684674009680748,0.0004442139179445803,0.017399132251739502,0.0004442139179445803,0.06882277131080627,0.22867217659950256,0.47819679975509644,0.22867217659950256,0.0005220150342211127,0.021677423268556595,0.0005220150342211127,0.22908978164196014,0.0010000000474974513
0.06838524341583252,0.23546454310417175,0.06838524341583252,0.00044421397615224123,0.01740473322570324,0.00044421397615224123,0.068740613758564,0.22844500839710236,0.47795921564102173,0.22844500839710236,0.000522653223015368,0.02169213816523552,0.000522653223015368,0.22886314988136292,0.0010000000474974513
0.06830327212810516,0.23530612885951996,0.06830327212810516,0.00044421444181352854,0.017409637570381165,0.00044421444181352854,0.06865864247083664,0.22821812331676483,0.47772178053855896,0.22821812331676483,0.0005231751129031181,0.021704163402318954,0.0005231751129031181,0.22863666713237762,0.0010000000474974513
0.06822146475315094,0.2351478785276413,0.06822146475315094,0.0004442151403054595,0.01741364784538746,0.0004442151403054595,0.06857683509588242,0.22799153625965118,0.4774846136569977,0.22799153625965118,0.0005235628923401237,0.021713094785809517,0.0005235628923401237,0.22841039299964905,0.0010000000474974513
0.06813983619213104,0.2349897176027298,0.06813983619213104,0.0004442158679012209,0.01741662435233593,0.0004442158679012209,0.06849520653486252,0.22776515781879425,0.4772474765777588,0.22776515781879425,0.0005238073645159602,0.021718723699450493,0.0005238073645159602,0.22818419337272644,0.0010000000474974513
0.06805835664272308,0.23483164608478546,0.06805835664272308,0.00044421639177016914,0.017418501898646355,0.00044421639177016914,0.06841372698545456,0.22753910720348358,0.4770106375217438,0.22753910720348358,0.0005239080637693405,0.021721042692661285,0.0005239080637693405,0.22795823216438293,0.0010000000474974513
0.06797708570957184,0.23467373847961426,0.06797708570957184,0.00044421665370464325,0.017419271171092987,0.00044421665370464325,0.06833245605230331,0.22731342911720276,0.4767739772796631,0.22731342911720276,0.0005238723242655396,0.021720219403505325,0.0005238723242655396,0.22773250937461853,0.0010000000474974513
0.06789599359035492,0.234515979886055,0.06789599359035492,0.0004442165372893214,0.0174189992249012,0.0004442165372893214,0.0682513639330864,0.22708794474601746,0.47653746604919434,0.22708794474601746,0.0005237144068814814,0.021716585382819176,0.0005237144068814814,0.22750692069530487,0.0010000000474974513
0.06781505793333054,0.2343583106994629,0.06781505793333054,0.00044421618804335594,0.01741778664290905,0.00044421618804335594,0.06817042827606201,0.22686275839805603,0.4763011336326599,0.22686275839805603,0.0005234541022218764,0.02171059139072895,0.0005234541022218764,0.22728152573108673,0.0010000000474974513
0.06773429363965988,0.23420077562332153,0.06773429363965988,0.0004442156641744077,0.017415788024663925,0.0004442156641744077,0.06808966398239136,0.22663791477680206,0.476065069437027,0.22663791477680206,0.0005231152754276991,0.021702786907553673,0.0005231152754276991,0.22705641388893127,0.0010000000474974513
0.06765373051166534,0.23404335975646973,0.06765373051166534,0.00044421505299396813,0.0174131877720356,0.00044421505299396813,0.06800910085439682,0.226413294672966,0.4758290648460388,0.226413294672966,0.0005227240035310388,0.021693771705031395,0.0005227240035310388,0.22683148086071014,0.0010000000474974513
0.06757331639528275,0.23388606309890747,0.06757331639528275,0.000444214470917359,0.01741018146276474,0.000444214470917359,0.06792868673801422,0.2261890172958374,0.47559332847595215,0.2261890172958374,0.0005223072366788983,0.02168416418135166,0.0005223072366788983,0.22660687565803528,0.0010000000474974513
