model_type,trial_id,val_loss,val_accuracy,accuracy,composite_score,num_LSTM_layers,units_first,activation,kernel_initializer,forget_bias,dropout,recurrent_dropout,num_dense_layers,units,bias_initializer,dropout_rate,learning_rate,focal_gamma,focal_alpha
direction_1_trials_LSTM,124,2514.166015625,0.4564843773841858,0.48216795921325684,-1.5525628509521483,3,96,tanh,glorot_normal,True,0.25,0.35000000000000003,2,96,glorot_normal,0.4,0.00014557434257993134,2.5,0.2
direction_1_trials_LSTM,125,3871.320068359375,0.5435156226158142,0.5376952886581421,-2.8261219854354858,3,64,relu,glorot_normal,True,0.35000000000000003,0.30000000000000004,2,96,glorot_normal,0.2,0.00013944425143039052,2.5,0.4
direction_1_trials_LSTM,126,249.6626739501953,0.5435156226158142,0.5405077934265137,0.793852948665619,3,96,relu,glorot_normal,True,0.4,0.30000000000000004,1,96,he_normal,0.30000000000000004,0.0006926613044311723,2.5,0.1
direction_1_trials_LSTM,127,171.6340789794922,0.5435156226158142,0.5397265553474426,0.8718815436363221,2,96,relu,he_normal,False,0.25,0.2,1,128,zeros,0.1,0.0006604550535136799,3.0,0.1
direction_1_trials_LSTM,128,251.76124572753906,0.5435156226158142,0.5404297113418579,0.7917543768882751,2,128,relu,glorot_normal,False,0.35000000000000003,0.30000000000000004,1,128,glorot_normal,0.30000000000000004,0.0006531706640445636,2.0,0.1
direction_1_trials_LSTM,129,3322.439453125,0.4564843773841858,0.46589842438697815,-2.3682746798992156,2,64,relu,he_normal,True,0.25,0.45,2,32,glorot_normal,0.1,0.00014981008914457682,1.0,0.5
direction_1_trials_LSTM,130,166.03945922851562,0.5435156226158142,0.5401562452316284,0.8774761633872986,3,64,tanh,he_normal,False,0.25,0.30000000000000004,2,96,zeros,0.5,0.002552725955002349,1.5,0.30000000000000004
direction_1_trials_LSTM,131,1563.22216796875,0.4564843773841858,0.49064454436302185,-0.6092853229045867,2,64,tanh,he_normal,True,0.35000000000000003,0.25,2,64,zeros,0.5,0.0001355639534422863,2.5,0.9
direction_1_trials_LSTM,132,382.1547546386719,0.4564843773841858,0.46037110686302185,0.5743296227455139,1,64,gelu,he_normal,False,0.2,0.30000000000000004,2,64,glorot_normal,0.1,0.0001341864043478966,2.0,0.6
direction_1_trials_LSTM,133,711.9241943359375,0.5435156226158142,0.5400586128234863,0.33159142827987675,2,128,tanh,he_normal,True,0.2,0.2,1,128,he_normal,0.4,0.0006057729069677865,2.0,0.30000000000000004
direction_1_trials_LSTM,134,130.0850067138672,0.4564843773841858,0.45982420444488525,0.8263993706703185,1,96,relu,glorot_normal,False,0.25,0.25,1,64,zeros,0.30000000000000004,0.00038173983238501126,1.0,0.7000000000000001
direction_1_trials_LSTM,135,279.58953857421875,0.4564843773841858,0.45947265625,0.676894838809967,1,32,relu,he_normal,True,0.30000000000000004,0.30000000000000004,2,64,zeros,0.4,0.00013046669210732537,2.0,0.8
direction_1_trials_LSTM,136,239.27020263671875,0.4564843773841858,0.45998045802116394,0.7172141747474671,3,128,gelu,glorot_normal,True,0.25,0.30000000000000004,2,96,glorot_normal,0.5,0.002318447461573853,3.0,0.9
direction_1_trials_LSTM,137,140.5950469970703,0.5435156226158142,0.5023437738418579,0.902920575618744,1,64,relu,glorot_normal,True,0.2,0.25,2,32,glorot_normal,0.5,0.0003123035823486081,2.5,0.1
direction_1_trials_LSTM,138,45.888267517089844,0.5435156226158142,0.540332019329071,0.9976273550987244,2,32,relu,he_normal,True,0.35000000000000003,0.45,1,64,glorot_normal,0.30000000000000004,0.0010609281635636312,2.5,0.2
direction_1_trials_LSTM,139,735.1791381835938,0.4564843773841858,0.4916015565395355,0.22337888479232793,1,128,relu,glorot_normal,True,0.30000000000000004,0.30000000000000004,1,64,he_normal,0.4,0.000154634897812884,1.0,0.5
direction_1_trials_LSTM,140,546.879638671875,0.4564843773841858,0.46876952052116394,0.40763268923759466,1,96,tanh,glorot_normal,False,0.25,0.45,2,64,glorot_normal,0.4,0.0004950633221718164,3.0,0.8
direction_1_trials_LSTM,141,4425.43798828125,0.5435156226158142,0.5274413824081421,-3.381922365665436,3,64,relu,glorot_normal,True,0.4,0.2,1,96,zeros,0.1,0.0006719352479118911,3.0,0.4
direction_1_trials_LSTM,142,122.53239440917969,0.5435156226158142,0.5404297113418579,0.9209832282066345,1,128,relu,glorot_normal,False,0.45,0.45,2,128,glorot_normal,0.30000000000000004,0.002774316530457265,1.0,0.1
direction_1_trials_LSTM,143,484.254638671875,0.4564843773841858,0.4832421839237213,0.4722297387123108,3,64,gelu,he_normal,True,0.2,0.2,2,96,glorot_normal,0.2,0.00014908275134277587,1.0,0.6
direction_1_trials_LSTM,144,179.34707641601562,0.5435156226158142,0.510449230670929,0.8641685461997985,2,32,gelu,glorot_normal,True,0.2,0.4,2,64,glorot_normal,0.4,0.00023510198069697844,3.0,0.5
direction_1_trials_LSTM,145,53.56012725830078,0.4564843773841858,0.4583789110183716,0.902924250125885,1,64,relu,he_normal,False,0.25,0.35000000000000003,1,96,zeros,0.5,0.002883883503432503,2.0,0.9
direction_1_trials_LSTM,146,213.59046936035156,0.5435156226158142,0.5406445264816284,0.8299251532554627,2,128,relu,he_normal,False,0.30000000000000004,0.2,1,128,zeros,0.2,0.0018176264354176444,3.0,0.30000000000000004
direction_1_trials_LSTM,147,2133.183349609375,0.4564843773841858,0.46113282442092896,-1.1765330328941346,3,128,tanh,he_normal,True,0.45,0.4,2,128,zeros,0.2,0.00027050872426304665,1.0,0.9
direction_1_trials_LSTM,148,379.39019775390625,0.5435156226158142,0.5389843583106995,0.664125424861908,3,128,tanh,glorot_normal,True,0.30000000000000004,0.45,2,32,zeros,0.4,0.001988408556810902,1.5,0.2
direction_1_trials_LSTM,149,239.0932159423828,0.4564843773841858,0.4602734446525574,0.7173911614418029,2,128,relu,he_normal,False,0.30000000000000004,0.2,1,32,zeros,0.2,0.0007264402362338817,3.0,0.6
