model_type,timeframe,architecture,trial_id,composite_score,val_accuracy,val_auc,val_loss,accuracy,hp_num_conv1d_layers,hp_filters,hp_kernel_size,hp_padding,hp_activation,hp_kernel_initializer,hp_add_pooling_0,hp_pool_size,hp_strides,hp_num_dense_layers,hp_units,hp_bias_initializer,hp_dropout_rate,hp_learning_rate,hp_focal_gamma,hp_focal_alpha,hp_add_pooling_1,hp_add_pooling_2,hp_num_conv_layers,hp_num_lstm_layers,hp_units_first,hp_forget_bias,hp_dropout,hp_recurrent_dropout,hp_num_GRU_layers,hp_num_LSTM_layers
sell_signal,,Conv1D,101,0.7931305646896363,0.9646875262260437,0.5133625864982605,6.84919548034668,0.9632421731948853,3.0,32.0,7.0,valid,relu,he_normal,True,3.0,2.0,1,32,zeros,0.1,0.0001,1.0,0.9,False,True,,,,,,,,
sell_signal,,Conv1D,102,1.0812840342521668,0.9946874976158142,0.5,4.134034633636475,0.9948828220367432,3.0,32.0,3.0,same,relu,he_normal,True,3.0,2.0,2,32,zeros,0.1,0.01,1.0,0.1,True,True,,,,,,,,
sell_signal,,Conv1D,103,1.0226913213729858,0.993359386920929,0.5012174248695374,4.718854904174805,0.9942187666893005,3.0,32.0,3.0,valid,relu,he_normal,True,3.0,2.0,1,32,zeros,0.5,0.000515247025277841,1.0,0.9,True,True,,,,,,,,
sell_signal,,Conv1D,104,1.0059799432754517,0.9647656083106995,0.5084288716316223,4.672145366668701,0.9686718583106995,3.0,32.0,7.0,valid,relu,he_normal,True,2.0,2.0,1,32,he_normal,0.5,0.00018873550653026794,1.0,0.6,True,True,,,,,,,,
sell_signal,,Conv1D,105,0.6328812360763549,0.96875,0.5028165578842163,8.386853218078613,0.9653906226158142,3.0,32.0,3.0,same,relu,he_normal,True,3.0,2.0,1,32,he_normal,0.1,0.0001,1.0,0.1,False,True,,,,,,,,
sell_signal,,Conv1D,106,1.0080900073051453,0.9946874976158142,0.5,4.8659749031066895,0.9949609637260437,3.0,128.0,7.0,valid,gelu,glorot_normal,True,2.0,2.0,1,32,he_normal,0.5,0.01,3.0,0.1,False,True,,,,,,,,
sell_signal,,Conv1D,107,0.6600801229476929,0.9467187523841858,0.5257318615913391,8.12370491027832,0.9560156464576721,3.0,32.0,3.0,same,relu,he_normal,True,2.0,2.0,1,32,he_normal,0.5,0.0001,2.0,0.7000000000000001,True,False,,,,,,,,
sell_signal,,Conv1D,108,1.038352620601654,0.9946874976158142,0.5,4.563348770141602,0.9948828220367432,3.0,128.0,3.0,same,relu,he_normal,True,2.0,2.0,1,32,he_normal,0.5,0.01,3.0,0.1,True,False,,,,,,,,
sell_signal,,Conv1D,109,0.8958128809928894,0.9946874976158142,0.5,5.988746166229248,0.9950781464576721,3.0,128.0,3.0,valid,relu,glorot_normal,False,3.0,1.0,1,32,zeros,0.1,0.01,1.0,0.9,True,True,,,,,,,,
sell_signal,,Conv1D,110,0.8671559512615203,0.9658593535423279,0.49291566014289856,5.9161906242370605,0.970898449420929,3.0,32.0,3.0,same,relu,he_normal,True,3.0,2.0,1,32,he_normal,0.5,0.0001,1.0,0.6,True,True,,,,,,,,
sell_signal,,Conv1D,111,0.8503173589706421,0.994140625,0.5071572065353394,6.509804725646973,0.9945312738418579,3.0,32.0,7.0,valid,relu,he_normal,True,3.0,2.0,1,32,he_normal,0.5,0.00039046734129486073,1.0,0.9,False,True,,,,,,,,
sell_signal,,Conv1D,112,0.8189250349998474,0.9946874976158142,0.5,6.757624626159668,0.9951171875,3.0,128.0,3.0,valid,relu,glorot_normal,True,2.0,1.0,1,32,zeros,0.1,0.01,3.0,0.4,True,False,,,,,,,,
sell_signal,,Conv1D,113,0.50810706615448,0.9942968487739563,0.5072622895240784,9.934520721435547,0.9942187666893005,3.0,32.0,3.0,valid,relu,glorot_normal,True,3.0,2.0,1,32,he_normal,0.1,0.0003020314397730238,1.0,0.9,False,False,,,,,,,,
sell_signal,,Conv1D,114,0.8825823664665222,0.9190624952316284,0.49370914697647095,5.3018927574157715,0.9461328387260437,3.0,32.0,3.0,valid,relu,he_normal,True,3.0,2.0,1,32,he_normal,0.5,0.00015984204978650247,3.0,0.1,True,True,,,,,,,,
sell_signal,,Conv1D,115,0.8428340911865234,0.9239062666893005,0.5244629979133606,6.055351734161377,0.9321093559265137,3.0,32.0,3.0,same,relu,he_normal,True,3.0,2.0,1,32,zeros,0.5,0.0001,3.0,0.5,True,True,,,,,,,,
sell_signal,,Conv1D,116,0.7188545227050781,0.96875,0.4927983283996582,7.426938056945801,0.9658203125,3.0,32.0,3.0,valid,relu,he_normal,True,3.0,2.0,1,32,he_normal,0.1,0.0001,3.0,0.1,True,False,,,,,,,,
sell_signal,,Conv1D,117,0.8393265128135681,0.9946874976158142,0.5,6.553609848022461,0.9948437213897705,3.0,128.0,3.0,same,relu,glorot_normal,False,2.0,2.0,2,32,zeros,0.5,0.01,1.0,0.1,False,True,,,,,,,,
sell_signal,,Conv1D,118,0.8795226037502288,0.9946093559265137,0.4992538392543793,6.143405914306641,0.9949609637260437,3.0,32.0,7.0,valid,relu,glorot_normal,True,3.0,2.0,1,32,he_normal,0.2,0.0005074647917036925,2.5,0.1,False,True,,,,,,,,
sell_signal,,Conv1D,119,0.7502417087554931,0.8935156464576721,0.50228351354599,6.4555745124816895,0.9118750095367432,3.0,32.0,7.0,valid,relu,he_normal,True,3.0,2.0,1,32,he_normal,0.5,0.0001,3.0,0.9,True,False,,,,,,,,
sell_signal,,Conv1D,120,0.8430112600326538,0.916015625,0.5034033060073853,5.7640767097473145,0.9307031035423279,3.0,32.0,3.0,same,relu,glorot_normal,True,3.0,2.0,1,32,he_normal,0.5,0.00011568435830650415,3.0,0.9,True,True,,,,,,,,
sell_signal,,Conv1D,121,0.7115223705768585,0.885937511920929,0.4943091571331024,6.6872429847717285,0.8922265768051147,3.0,32.0,3.0,valid,relu,he_normal,True,3.0,2.0,1,32,he_normal,0.5,0.0001,3.0,0.9,True,True,,,,,,,,
sell_signal,,Conv1D,122,0.7989905893802642,0.9200000166893005,0.46619102358818054,5.872004508972168,0.9168359637260437,3.0,32.0,7.0,same,relu,he_normal,True,3.0,2.0,1,32,he_normal,0.5,0.0001,3.0,0.9,True,True,,,,,,,,
sell_signal,,Conv1D,123,0.5072225332260132,0.6253125071525574,0.48564523458480835,6.037352085113525,0.6268749833106995,3.0,32.0,7.0,valid,relu,he_normal,True,3.0,2.0,1,32,he_normal,0.5,0.0001,2.5,0.5,True,True,,,,,,,,
sell_signal,,Conv1D,124,0.786472749710083,0.8973437547683716,0.48814356327056885,5.990145683288574,0.8797656297683716,3.0,32.0,3.0,same,relu,he_normal,True,3.0,2.0,1,32,he_normal,0.30000000000000004,0.0001,3.0,0.30000000000000004,True,True,,,,,,,,
sell_signal,,Conv1D,125,0.9982537388801574,0.9842968583106995,0.5213634967803955,5.074066162109375,0.9843359589576721,3.0,32.0,3.0,valid,relu,glorot_normal,True,3.0,2.0,1,32,zeros,0.5,0.00012632933070670874,3.0,0.9,True,True,,,,,,,,
sell_signal,,Conv1D,126,0.648812222480774,0.9628124833106995,0.4957471489906311,8.097474098205566,0.9706249833106995,3.0,32.0,3.0,same,relu,he_normal,True,3.0,2.0,1,32,he_normal,0.5,0.00012531478552034816,3.0,0.30000000000000004,True,False,,,,,,,,
sell_signal,,Conv1D,127,1.0016496777534485,0.9946093559265137,0.4996858239173889,4.926455020904541,0.9951562285423279,3.0,32.0,7.0,same,relu,glorot_normal,True,3.0,2.0,1,32,zeros,0.5,0.0007151258741771528,3.0,0.9,True,True,,,,,,,,
sell_signal,,Conv1D,128,0.6962098360061646,0.8873437643051147,0.47595739364624023,6.670913219451904,0.8643749952316284,3.0,32.0,7.0,valid,relu,he_normal,True,2.0,2.0,1,32,he_normal,0.1,0.0001,3.0,0.9,True,False,,,,,,,,
sell_signal,,Conv1D,129,1.2014992237091064,0.9946874976158142,0.5002356171607971,2.934238910675049,0.9951562285423279,3.0,32.0,3.0,valid,relu,he_normal,True,3.0,2.0,1,32,zeros,0.5,0.005952992260563743,3.0,0.1,True,True,,,,,,,,
sell_signal,,Conv1D,130,0.46765733957290645,0.9515625238418579,0.5050463080406189,9.889514923095703,0.9621484279632568,3.0,32.0,7.0,valid,relu,he_normal,True,2.0,2.0,1,32,he_normal,0.5,0.0001,3.0,0.6,False,False,,,,,,,,
sell_signal,,Conv1D,131,1.1166622042655945,0.9946874976158142,0.5,3.7802529335021973,0.9951953291893005,3.0,128.0,7.0,valid,relu,glorot_normal,True,2.0,2.0,1,32,he_normal,0.5,0.005391404904245029,3.0,0.9,True,True,,,,,,,,
sell_signal,,Conv1D,132,0.9049590468406677,0.9940624833106995,0.49964654445648193,5.887499809265137,0.9944140911102295,3.0,32.0,7.0,valid,relu,he_normal,True,2.0,2.0,1,32,he_normal,0.5,0.0005944360988393559,3.0,0.9,True,False,,,,,,,,
sell_signal,,Conv1D,133,0.7702893197536469,0.8866406083106995,0.4771020710468292,5.934533596038818,0.9098047018051147,3.0,32.0,3.0,valid,relu,he_normal,True,2.0,2.0,1,32,he_normal,0.5,0.0001,1.0,0.1,True,True,,,,,,,,
sell_signal,,Conv1D,134,1.1457088589668274,0.9946874976158142,0.500432014465332,3.4941065311431885,0.9953515529632568,1.0,32.0,7.0,same,gelu,glorot_normal,True,3.0,2.0,1,32,he_normal,0.1,0.01,3.0,0.1,False,True,,,,,,,,
sell_signal,,Conv1D,135,0.834665834903717,0.9076562523841858,0.5053350925445557,5.783255100250244,0.8876953125,3.0,32.0,3.0,valid,relu,he_normal,True,3.0,2.0,1,32,he_normal,0.5,0.0001,1.0,0.1,True,True,,,,,,,,
sell_signal,,Conv1D,136,0.8481285989284515,0.9533593654632568,0.47842225432395935,5.8365302085876465,0.9447265863418579,3.0,32.0,7.0,same,relu,he_normal,True,3.0,2.0,1,32,he_normal,0.1,0.0001,1.0,0.9,True,True,,,,,,,,
sell_signal,,Conv1D,137,0.910514485836029,0.9946874976158142,0.5,5.841730117797852,0.9946874976158142,3.0,128.0,7.0,same,relu,glorot_normal,False,2.0,2.0,2,32,zeros,0.1,0.01,1.0,0.9,False,True,,,,,,,,
sell_signal,,Conv1D,138,0.916935384273529,0.9946874976158142,0.5,5.777521133422852,0.9951562285423279,3.0,32.0,7.0,same,relu,he_normal,False,3.0,1.0,2,32,zeros,0.1,0.01,1.0,0.9,True,False,,,,,,,,
sell_signal,,Conv1D,139,0.623496663570404,0.9452343583106995,0.5167416334152222,8.384793281555176,0.9564062356948853,3.0,32.0,3.0,same,relu,he_normal,False,3.0,2.0,1,32,he_normal,0.5,0.0001,1.0,0.1,True,True,,,,,,,,
sell_signal,,Conv1D,140,0.35196313858032235,0.9914844036102295,0.5020420551300049,11.415633201599121,0.9925000071525574,3.0,128.0,3.0,same,relu,he_normal,True,2.0,2.0,1,32,he_normal,0.5,0.0001,1.0,0.1,True,True,,,,,,,,
sell_signal,,Conv1D,141,0.35796221494674674,0.9943749904632568,0.4997643828392029,11.361771583557129,0.9950781464576721,3.0,128.0,7.0,valid,relu,he_normal,True,2.0,2.0,1,32,he_normal,0.4,0.0002879055702158269,2.5,0.30000000000000004,True,False,,,,,,,,
sell_signal,,Conv1D,142,0.6901467800140381,0.745312511920929,0.4715353846549988,5.2670111656188965,0.7644922137260437,3.0,32.0,7.0,valid,relu,he_normal,True,2.0,2.0,1,32,zeros,0.5,0.0001,1.0,0.1,True,True,,,,,,,,
sell_signal,,Conv1D,143,0.8137882113456726,0.9946093559265137,0.5011388659477234,6.8196001052856445,0.9941015839576721,3.0,32.0,7.0,valid,relu,he_normal,True,2.0,2.0,1,32,zeros,0.5,0.0005225940168815867,1.0,0.1,False,True,,,,,,,,
sell_signal,,Conv1D,144,0.8432114124298096,0.8507031202316284,0.5016707181930542,5.0916242599487305,0.871289074420929,3.0,32.0,7.0,valid,relu,he_normal,True,2.0,2.0,1,32,zeros,0.5,0.0001,1.0,0.9,True,True,,,,,,,,
sell_signal,,Conv1D,145,0.881542193889618,0.880859375,0.5057780146598816,5.050951957702637,0.8935156464576721,3.0,32.0,7.0,valid,relu,he_normal,True,2.0,2.0,1,32,zeros,0.5,0.0001,2.5,0.1,True,True,,,,,,,,
sell_signal,,Conv1D,146,0.5725565910339355,0.667187511920929,0.4929305911064148,5.875615119934082,0.6755077838897705,3.0,32.0,7.0,valid,relu,he_normal,True,2.0,2.0,1,32,zeros,0.5,0.0001,2.0,0.2,True,True,,,,,,,,
sell_signal,,Conv1D,147,0.9229709565639496,0.9182031154632568,0.4460934102535248,4.41325569152832,0.9298046827316284,3.0,32.0,7.0,valid,relu,he_normal,True,3.0,2.0,1,32,zeros,0.5,0.0001,3.0,0.1,True,True,,,,,,,,
sell_signal,,Conv1D,148,0.9731022000312806,0.9369531273841858,0.4771251678466797,4.40976095199585,0.9233202934265137,3.0,32.0,7.0,valid,relu,he_normal,True,3.0,2.0,1,32,zeros,0.1,0.0001,3.0,0.1,True,True,,,,,,,,
sell_signal,,Conv1D,149,0.8795354008674622,0.8353124856948853,0.548238217830658,5.0401530265808105,0.8442578315734863,3.0,32.0,7.0,valid,relu,he_normal,True,2.0,2.0,1,32,zeros,0.5,0.0001,3.0,0.1,True,True,,,,,,,,
sell_signal,,Conv1D_LSTM,000,-98.05863602161408,0.9861719012260437,0.5094401240348816,995.54248046875,0.5676953196525574,,32.0,5.0,same,gelu,glorot_normal,,3.0,1.0,1,128,zeros,0.30000000000000004,0.00028078309037793175,1.5,0.5,,,2.0,2.0,32.0,True,0.35000000000000003,0.45,,
sell_signal,,Conv1D_LSTM,001,-10.455996096134186,0.9946874976158142,0.5,119.5068359375,0.5251171588897705,,64.0,5.0,same,relu,glorot_normal,,3.0,2.0,1,64,he_normal,0.5,0.00019528654576328537,1.5,0.5,,,3.0,3.0,64.0,False,0.25,0.45,,
sell_signal,,Conv1D_LSTM,002,-3.5646326661109926,0.9946874976158142,0.5720705986022949,51.313907623291016,0.9926562309265137,,64.0,7.0,same,gelu,glorot_normal,,2.0,1.0,2,64,zeros,0.2,0.0006426228293037218,1.0,0.6,,,1.0,1.0,32.0,False,0.45,0.35000000000000003,,
sell_signal,,Conv1D_LSTM,003,-13.798061525821685,0.9946874976158142,0.5,152.927490234375,0.9951953291893005,,128.0,7.0,valid,gelu,glorot_normal,,2.0,1.0,2,128,zeros,0.4,0.0071223894490449685,2.0,0.1,,,1.0,3.0,128.0,False,0.2,0.25,,
sell_signal,,Conv1D_LSTM,004,-18.35748245716095,0.9946874976158142,0.5003141760826111,198.52484130859375,0.5717187523841858,,32.0,7.0,valid,gelu,glorot_normal,,3.0,2.0,2,96,zeros,0.1,0.000100697884207127,2.5,0.5,,,2.0,2.0,64.0,False,0.30000000000000004,0.30000000000000004,,
sell_signal,,Conv1D_LSTM,005,-1252151.2217131078,0.9883593916893005,0.4899275004863739,12521527.0,0.9316796660423279,,128.0,5.0,valid,relu,he_normal,,2.0,1.0,2,64,glorot_normal,0.4,0.000615233199987207,1.0,0.5,,,2.0,3.0,96.0,True,0.45,0.25,,
sell_signal,,Conv1D_LSTM,006,-14.812343752384187,0.9946874976158142,0.5,163.0703125,0.9950390458106995,,96.0,3.0,same,relu,glorot_normal,,3.0,1.0,1,32,he_normal,0.5,0.006353350532750873,1.0,0.6,,,1.0,3.0,128.0,False,0.25,0.4,,
sell_signal,,Conv1D_LSTM,008,-8.244403994083404,0.9946874976158142,0.5,97.39091491699219,0.9951953291893005,,32.0,5.0,same,relu,he_normal,,2.0,2.0,1,128,he_normal,0.2,0.002491419010534623,2.5,0.30000000000000004,,,3.0,2.0,96.0,False,0.2,0.35000000000000003,,
sell_signal,,Conv1D_LSTM,009,-28.162384643498807,0.0053125000558793545,0.5,286.6769714355469,0.17347656190395355,,64.0,3.0,valid,relu,glorot_normal,,3.0,2.0,1,96,glorot_normal,0.4,0.00017275684705076117,3.0,0.7000000000000001,,,3.0,3.0,128.0,False,0.4,0.30000000000000004,,
sell_signal,,Conv1D_LSTM,010,-28.30354353785515,0.9946874976158142,0.4998036324977875,297.9803466796875,0.5462109446525574,,128.0,7.0,same,gelu,glorot_normal,,3.0,1.0,1,64,zeros,0.4,0.00011998472287810798,1.5,0.4,,,2.0,2.0,64.0,True,0.35000000000000003,0.30000000000000004,,
sell_signal,,Conv1D_LSTM,011,-29.32068725824356,0.9946874976158142,0.5,308.15374755859375,0.9069140553474426,,96.0,5.0,valid,gelu,glorot_normal,,3.0,1.0,2,64,he_normal,0.5,0.0006620419808746878,1.5,0.1,,,1.0,3.0,64.0,True,0.25,0.2,,
sell_signal,,Conv1D_LSTM,012,-12.489389955997467,0.9946874976158142,0.5,139.8407745361328,0.9515625238418579,,96.0,3.0,valid,relu,he_normal,,3.0,2.0,2,32,glorot_normal,0.2,0.0005347601471523541,2.0,0.4,,,3.0,2.0,96.0,True,0.30000000000000004,0.25,,
sell_signal,,Conv1D_LSTM,014,-28.204274904727935,0.9946874976158142,0.5,296.9896240234375,0.9954296946525574,,96.0,5.0,valid,relu,he_normal,,3.0,2.0,1,32,zeros,0.1,0.0001916346897390569,1.5,0.6,,,3.0,3.0,128.0,False,0.35000000000000003,0.45,,
sell_signal,,Conv1D_LSTM,015,-741.3462991058826,0.9946874976158142,0.49626925587654114,7428.37255859375,0.9280468821525574,,32.0,5.0,valid,gelu,glorot_normal,,3.0,1.0,1,96,zeros,0.4,0.00015349183148720766,3.0,0.9,,,1.0,3.0,128.0,True,0.2,0.25,,
sell_signal,,Conv1D_LSTM,016,-3.1017911553382875,0.9946874976158142,0.5,45.964786529541016,0.9950781464576721,,128.0,7.0,valid,relu,glorot_normal,,3.0,2.0,1,96,zeros,0.1,0.0001154562309653233,3.0,0.5,,,3.0,1.0,64.0,False,0.2,0.25,,
sell_signal,,Conv1D_LSTM,017,-36.429423397779466,0.9946874976158142,0.49870404601097107,379.2281494140625,0.5348437428474426,,96.0,5.0,valid,gelu,glorot_normal,,3.0,2.0,1,32,zeros,0.5,0.00011761309742767026,1.5,0.5,,,1.0,2.0,64.0,True,0.30000000000000004,0.45,,
sell_signal,,Conv1D_LSTM,018,-1.1879735112190248,0.9946874976158142,0.4945719242095947,26.772329330444336,0.9948437213897705,,32.0,3.0,same,relu,he_normal,,3.0,2.0,2,64,he_normal,0.2,0.001772507252479043,1.0,0.6,,,3.0,1.0,32.0,False,0.4,0.30000000000000004,,
sell_signal,,Conv1D_LSTM,019,-8.792121958732604,0.9946874976158142,0.5049874186515808,102.91796875,0.8940234184265137,,64.0,5.0,same,relu,glorot_normal,,2.0,2.0,2,64,glorot_normal,0.2,0.000642144054857491,1.0,0.2,,,2.0,1.0,128.0,True,0.25,0.30000000000000004,,
sell_signal,,Conv1D_LSTM,020,-0.6119805216789245,0.9946874976158142,0.49327075481414795,20.999387741088867,0.9950390458106995,,128.0,3.0,valid,gelu,glorot_normal,,2.0,1.0,2,96,he_normal,0.1,0.00829014608439077,1.5,0.7000000000000001,,,2.0,1.0,32.0,False,0.25,0.25,,
sell_signal,,Conv1D_LSTM,022,-179.9458398461342,0.9946874976158142,0.5,1814.4052734375,0.5481640696525574,,96.0,5.0,same,relu,he_normal,,2.0,2.0,2,96,zeros,0.30000000000000004,0.0001688225189917974,2.5,0.6,,,2.0,3.0,64.0,True,0.45,0.35000000000000003,,
sell_signal,,Conv1D_LSTM,023,-4.417267000675201,0.9946874976158142,0.5,59.119544982910156,0.9950390458106995,,32.0,5.0,same,gelu,glorot_normal,,3.0,2.0,1,128,he_normal,0.5,0.0016102851161552349,3.0,0.1,,,2.0,3.0,32.0,False,0.2,0.30000000000000004,,
sell_signal,,Conv1D_LSTM,024,-632.0807952702046,0.9939844012260437,0.49973204731941223,6335.7451171875,0.7678515911102295,,128.0,3.0,valid,gelu,he_normal,,3.0,2.0,1,96,he_normal,0.2,0.0003918641276645972,2.5,0.4,,,1.0,3.0,128.0,False,0.30000000000000004,0.30000000000000004,,
sell_signal,,Conv1D_LSTM,025,-18.063045656681062,0.9946874976158142,0.5,195.57733154296875,0.9951171875,,128.0,5.0,same,relu,glorot_normal,,3.0,2.0,1,96,zeros,0.5,0.0001074112012223909,2.5,0.6,,,2.0,3.0,96.0,False,0.30000000000000004,0.35000000000000003,,
sell_signal,,Conv1D_LSTM,026,-2.3303148627281187,0.9946874976158142,0.5049296617507935,38.299320220947266,0.9950000047683716,,96.0,7.0,valid,gelu,glorot_normal,,2.0,2.0,1,128,glorot_normal,0.4,0.00042865485672462857,2.0,0.7000000000000001,,,3.0,1.0,32.0,True,0.4,0.25,,
sell_signal,,Conv1D_LSTM,027,-1198302.068288052,0.805859386920929,0.5258525609970093,11983034.0,0.6499609351158142,,96.0,5.0,same,gelu,he_normal,,3.0,1.0,2,64,zeros,0.5,0.002596905757124934,3.0,0.2,,,1.0,1.0,96.0,False,0.45,0.2,,
sell_signal,,Conv1D_LSTM,028,-12.45062347650528,0.9946874976158142,0.5,139.45310974121094,0.9201562404632568,,32.0,3.0,same,gelu,he_normal,,2.0,2.0,1,32,he_normal,0.30000000000000004,0.0010413788678113095,1.5,0.30000000000000004,,,2.0,2.0,96.0,True,0.25,0.25,,
sell_signal,,Conv1D_LSTM,030,-6.5127768337726595,0.9946874976158142,0.4006388485431671,79.0810317993164,0.8126562237739563,,96.0,5.0,same,gelu,he_normal,,3.0,1.0,2,96,glorot_normal,0.1,0.0028168240891253142,1.0,0.9,,,2.0,1.0,32.0,False,0.4,0.35000000000000003,,
sell_signal,,Conv1D_LSTM,031,-9.090351259708404,0.9946874976158142,0.5,105.85038757324219,0.9947656393051147,,128.0,7.0,valid,relu,glorot_normal,,2.0,1.0,1,32,glorot_normal,0.1,0.006756163745376442,2.5,0.4,,,2.0,2.0,128.0,False,0.35000000000000003,0.30000000000000004,,
sell_signal,,Conv1D_LSTM,032,-6.030106365680695,0.9946874976158142,0.4796922206878662,75.04486083984375,0.8179296851158142,,64.0,5.0,same,gelu,glorot_normal,,3.0,2.0,1,32,zeros,0.5,0.0005420766784463195,1.0,0.7000000000000001,,,2.0,1.0,96.0,True,0.30000000000000004,0.4,,
sell_signal,,Conv1D_LSTM,033,-13.16197601556778,0.9946874976158142,0.5,146.56663513183594,0.9287499785423279,,32.0,7.0,valid,gelu,glorot_normal,,2.0,2.0,2,32,zeros,0.2,0.0003570998050601327,2.5,0.2,,,3.0,2.0,96.0,False,0.30000000000000004,0.4,,
sell_signal,,Conv1D_LSTM,034,-24.61887880116701,0.017890624701976776,0.5769863724708557,252.13755798339844,0.32710936665534973,,96.0,7.0,same,relu,he_normal,,3.0,2.0,1,64,zeros,0.5,0.0002452623218992339,2.0,0.2,,,2.0,1.0,96.0,True,0.30000000000000004,0.4,,
sell_signal,,Conv1D_LSTM,035,-11.65491350889206,0.9946874976158142,0.5031532049179077,131.5275421142578,0.9544140696525574,,96.0,3.0,same,relu,glorot_normal,,2.0,2.0,2,64,glorot_normal,0.2,0.00013125030310243128,1.0,0.30000000000000004,,,2.0,1.0,128.0,True,0.4,0.25,,
sell_signal,,Conv1D_LSTM,037,-6.78108764886856,0.9946874976158142,0.5,82.75775146484375,0.9947265386581421,,96.0,5.0,valid,gelu,glorot_normal,,3.0,1.0,1,96,he_normal,0.30000000000000004,0.005594661103196281,2.5,0.1,,,3.0,2.0,96.0,True,0.4,0.25,,
sell_signal,,Conv1D_LSTM,038,-26.36775451898575,0.9946874976158142,0.5,278.6244201660156,0.5164843797683716,,32.0,5.0,same,gelu,glorot_normal,,2.0,1.0,2,32,zeros,0.30000000000000004,0.0005342767472521939,1.5,0.6,,,2.0,3.0,32.0,False,0.45,0.35000000000000003,,
sell_signal,,Conv1D_LSTM,039,-1.7438006520271303,0.9946874976158142,0.49532151222229004,32.338096618652344,0.994921863079071,,64.0,5.0,same,gelu,glorot_normal,,2.0,1.0,2,64,glorot_normal,0.30000000000000004,0.0017259745092203106,1.5,0.6,,,3.0,1.0,32.0,True,0.35000000000000003,0.25,,
sell_signal,,Conv1D_LSTM,040,-15.903861391544343,0.9946874976158142,0.5,173.98548889160156,0.9949609637260437,,96.0,5.0,same,relu,glorot_normal,,3.0,1.0,1,32,he_normal,0.30000000000000004,0.0013960944101282333,1.0,0.8,,,3.0,3.0,96.0,True,0.30000000000000004,0.45,,
sell_signal,,Conv1D_LSTM,041,-9.951243960857392,0.9925000071525574,0.39744865894317627,113.41192626953125,0.6460546851158142,,96.0,3.0,same,gelu,he_normal,,2.0,1.0,2,96,zeros,0.5,0.00014304873855982043,3.0,0.7000000000000001,,,2.0,1.0,64.0,True,0.2,0.35000000000000003,,
sell_signal,,Conv1D_LSTM,042,-2.9636777520179747,0.9946874976158142,0.5,44.58365249633789,0.9949609637260437,,96.0,7.0,same,relu,glorot_normal,,2.0,2.0,2,32,zeros,0.30000000000000004,0.004179706358511756,3.0,0.4,,,3.0,1.0,128.0,False,0.35000000000000003,0.30000000000000004,,
sell_signal,,Conv1D_LSTM,043,-27077717.014013313,0.904296875,0.48168981075286865,270777184.0,0.6788281202316284,,32.0,7.0,valid,relu,he_normal,,3.0,1.0,1,96,he_normal,0.5,0.002262219170980031,2.5,0.9,,,3.0,2.0,64.0,True,0.2,0.2,,
sell_signal,,Conv1D_LSTM,045,-8.597222685813904,0.9946874976158142,0.5323039889335632,101.24214172363281,0.9914844036102295,,96.0,3.0,same,relu,glorot_normal,,3.0,1.0,2,96,glorot_normal,0.2,0.0008905259819768822,1.5,0.6,,,3.0,1.0,128.0,False,0.2,0.25,,
sell_signal,,Conv1D_LSTM,047,-3632.6058470606804,0.9946874976158142,0.5010279417037964,36341.015625,0.9639843702316284,,96.0,7.0,same,relu,he_normal,,3.0,2.0,1,128,glorot_normal,0.1,0.0036533709397454893,2.5,0.8,,,2.0,3.0,32.0,True,0.2,0.45,,
sell_signal,,Conv1D_LSTM,048,-3899314.3974655927,0.7389843463897705,0.46355006098747253,38993156.0,0.6891015768051147,,64.0,5.0,same,relu,he_normal,,3.0,1.0,1,64,glorot_normal,0.2,0.00011709124137255059,1.0,0.5,,,2.0,3.0,64.0,False,0.45,0.35000000000000003,,
sell_signal,,Conv1D_LSTM,049,-16.257482302188873,0.9946874976158142,0.5,177.52169799804688,0.9947656393051147,,64.0,7.0,same,relu,glorot_normal,,2.0,2.0,2,64,zeros,0.1,0.002248334710665683,1.5,0.4,,,1.0,3.0,96.0,False,0.45,0.4,,
