model_type,trial_id,val_loss,val_accuracy,accuracy,composite_score,num_GRU_layers,units_first,activation,kernel_initializer,dropout,recurrent_dropout,num_dense_layers,units,bias_initializer,dropout_rate,learning_rate,focal_gamma,focal_alpha
sell_trials_GRU,135,196.0863494873047,0.005859375,0.11949218809604645,0.288523313999176,1,32,relu,he_normal,0.1,0.15000000000000002,1,64,zeros,0.1,0.0001208867208769422,3.0,0.9
sell_trials_GRU,136,107.62439727783203,0.9946874976158142,0.9951171875,1.387063100337982,1,128,relu,he_normal,0.4,0.1,1,128,zeros,0.5,0.01,3.0,0.9
sell_trials_GRU,137,304.3853759765625,0.9946874976158142,0.9951171875,1.1903021216392518,3,32,relu,glorot_normal,0.1,0.2,1,32,zeros,0.1,0.0001,3.0,0.1
sell_trials_GRU,138,655.6793212890625,0.9946874976158142,0.9951953291893005,0.8390081763267517,3,32,relu,glorot_normal,0.1,0.1,1,128,zeros,0.1,0.0001,1.0,0.9
sell_trials_GRU,139,283.0538024902344,0.0053125000558793545,0.2423437535762787,0.21073375206813216,1,32,relu,glorot_normal,0.4,0.4,1,32,he_normal,0.5,0.0001,1.0,0.1
sell_trials_GRU,140,1099.8448486328125,0.9946874976158142,0.8158593773841858,0.3909940962791443,1,128,relu,glorot_normal,0.4,0.4,2,128,he_normal,0.5,0.0001,3.0,0.1
sell_trials_GRU,141,89.90542602539062,0.9946874976158142,0.9946484565734863,1.4047820715904236,1,32,relu,glorot_normal,0.4,0.4,1,128,zeros,0.5,0.0006470516282279928,1.0,0.1
sell_trials_GRU,142,327.75762939453125,0.33867186307907104,0.36613282561302185,0.511032012462616,1,32,relu,glorot_normal,0.1,0.4,2,128,zeros,0.5,0.0001,3.0,0.1
sell_trials_GRU,143,118.7090072631836,0.9946874976158142,0.7497265338897705,1.3759784903526306,3,32,relu,glorot_normal,0.1,0.1,2,32,he_normal,0.2,0.0007532932456915502,1.0,0.1
sell_trials_GRU,144,277.4687194824219,0.0053125000558793545,0.025312500074505806,0.22831501489505174,1,32,relu,glorot_normal,0.4,0.4,1,32,he_normal,0.1,0.0001,3.0,0.1
sell_trials_GRU,145,35.51615524291992,0.9946874976158142,0.9951562285423279,1.4591713423728943,3,32,relu,glorot_normal,0.4,0.1,1,32,he_normal,0.30000000000000004,0.01,1.0,0.1
sell_trials_GRU,146,161.45001220703125,0.9946874976158142,0.8010937571525574,1.26759694647789,1,32,relu,he_normal,0.4,0.1,2,128,he_normal,0.5,0.0005509382176207378,3.0,0.1
sell_trials_GRU,147,347.67230224609375,0.0053125000558793545,0.4495312571525574,0.1576401978097856,3,32,relu,glorot_normal,0.4,0.1,2,32,he_normal,0.5,0.0001,1.0,0.1
sell_trials_GRU,148,297.51641845703125,0.0053125000558793545,0.004804687574505806,0.2077960815988481,3,32,relu,glorot_normal,0.4,0.1,2,32,he_normal,0.1,0.0001,3.0,0.1
sell_trials_GRU,149,695.8758544921875,0.9946874976158142,0.841601550579071,0.7988116431236267,3,32,relu,glorot_normal,0.4,0.1,2,32,he_normal,0.30000000000000004,0.0002532310184768208,1.0,0.9
